id,position,name,score,ratings,category,price_range,full_address,zip_code,lat,lng
3004,110,McGee's Fried Chicken,,,"American, Breakfast and Brunch, Desserts",$,"950 W Main St, Sun Prairie, WI, 53590",53590,43.18175,-89.22875
3005,109,Lake Windsor Country Club,,,"American, Chicken, Seafood, Exclusive to Eats",,"4628 Golf Dr, Windsor, WI, 53598",53598,43.2072451,-89.3524541
3006,108,Madtown Chicken N Fish,,,"Comfort Food, American, Wings",,"1101 N Sherman Ave, Madison, WI, 53704",53704,43.11185,-89.36343
3007,107,El Patron Mexican Grill,,,"Mexican, Latin American, New Mexican",$,"1303 W Main St, Sun Prairie, WI, 53590",53590,43.1792518,-89.2352086
3008,106,The Old Fashioned,,,"American, Salads, Sandwich, Healthy",$,"23 N Pinckney St, Madison, WI, 53703",53703,43.0762935,-89.3835548
3009,104,La Hacienda,,,"Mexican, Latin American, New Mexican",$,"515 S Park St, Madison, WI, 53715",53715,43.0615073,-89.4004396
3010,103,Hurts Donut Company - Middleton,,,"American, Desserts, Drinks",,"2831 Parmenter St, Middleton, WI, 53562",53562,43.1056169,-89.510341
3011,102,Caracas Arepas,,,"Colombian, Latin American, Latin American",,"711 State Street, Madison, WI, 53706",53706,43.07464,-89.39783
3012,101,Madison's ,,,"Burgers, American, Sandwiches",,"119 King Street, Madison, WI, 53703",53703,43.0745,-89.38079
3013,100,Buck &amp; Honey's Waunakee,,,"Burgers, American, Sandwiches",,"1370 Water Wheel Drive, Waunakee, WI, 53597",53597,43.1687,-89.45976
3014,99,Madtown Chicken N' Fish,,,"Comfort Food, American, Wings",$$,"1920 South Park Street, Madison, WI, 53713",53713,43.04438,-89.39452
3015,98,Camino Real Mexican Seafood,,,"Mexican, Latin American, New Mexican",$$,"2518 Allen Blvd, Middleton, WI, 53562",53562,43.101804,-89.486525
3016,97,Tanner's Bar and Grill,,,"Burgers, American, Sandwiches",$,"1611 Deming Way, Middleton, WI, 53562",53562,43.090928,-89.5267123
3017,96,Glorious Beans Coffee and Teas,,,"Coffee and Tea, American, Breakfast and Brunch",$,"130 West Towne Mall, Madison, WI, 53719",53719,43.05981,-89.50557
3018,95,Dairy Queen (704 W Main St),4.8,13,"Ice Cream &amp; Frozen Yogurt, Desserts, Family Friendly, Kids Friendly",$,"704 W Main St, Sun Prairie, WI, 53590",53590,43.1824416,-89.2252066
3019,94,Hardee's (4814 Annamark Drive),4.6,17,"Sandwich, Burgers, American, Fast Food, Chicken, Breakfast and Brunch",$,"4814 Annamark Drive, Madison, WI, 53704-7401",53704-7401,43.13231,-89.30091
3020,93,Cafe Social,,,"American, Breakfast and Brunch, Salads, Pizza, Coffee and Tea",,"102 N Bedford St, Madison, WI, 53703",53703,43.069921,-89.394132
3021,92,Cluck,4.6,49,"Burgers, American, Sandwiches",$,"223 N Frances St, MADISON, WI, 53703",53703,43.07181,-89.39561
3022,91,Cafe Hollander (Hilldale),4.8,91,"Burgers, American, Sandwiches",$,"701 Hilldale Way, MADISON, WI, 53705",53705,43.0714,-89.45396
3023,90,Parkway Restaurant,4.9,100,"American, Breakfast and Brunch, Family Meals",$,"1221 Ann St, Madison, WI, 53713",53713,43.035931,-89.405081
3024,87,Denny's (433 S Gammon Rd),4.7,41,"American, Breakfast and Brunch, Coffee and Tea, Diner, Desserts, Salads, Steak, Sandwich, Healthy, Family Meals",$$,"433 S. Gammon Rd, Madison, WI, 53719",53719,43.058234,-89.5021278
3025,86,KFC  (600 W. Main Street),4.9,11,"American, Fast Food, wings",$,"600 W. Main Street, Waunakee, WI, 53597",53597,43.19171,-89.4639
3026,85,Mousehouse Cheesehaus,,,"Salad / Sandwiches, Deli, Exclusive to Eats",,"4494 Lake Cir, Windsor, WI, 53598",53598,43.196192,-89.343513
3027,83,The Country's Best Chicken (100 Keenan Ct.),,,"American, Fried Chicken",$$,"100 Keenan Ct., Verona, WI, 53593",53593,42.99456227,-89.51761058
3028,82,Wings On State,,,"Chicken, Wings",,"603 State Street, Madison, WI, 53715",53715,43.074696,-89.395966
3029,81,World of Beer (8225 Greenway Blvd),,,"American, Pub",$$,"8225 Greenway Blvd, Middleton, WI, 53562",53562,43.0897394,-89.5237505
3030,80,Papa Murphy's  (611 S Main St),,,"Pizza, American, Salads, Italian, Kids Friendly, Salads, Healthy",$,"611 S Main St, DeForest, WI, 53532",53532,43.24134,-89.34266
3031,78,Beef Butter BBQ,4.5,75,"BBQ, American, Burgers",$,"3001 N Sherman Ave, Madison, WI, 53704",53704,43.12969,-89.36273
3032,77,Panera (601 Junction Road),4.8,41,"Breakfast and Brunch, salad, Sandwich, Pizza, Healthy, American, Chicken",$,"601 Junction Road, Madison, WI, 53717",53717,43.0731893,-89.5248887
3033,76,Steak Escape (118W Towne Mall),4.6,13,American,$,"118 W Towne Mall, Madison, WI, 53719",53719,43.0571559,-89.5059035
3034,75,Cousin's Subs (3715 E. Washington Ave.),4.9,29,"Sandwiches, American, Healthy",$,"3715 E. Washington Ave., Madison, WI, 53714",53714,43.1174266,-89.323015
3035,74,Crescendo Espresso Bar + Music Cafe,5,20,"Coffee and Tea, American, Breakfast and Brunch",,"1859 Monroe Street, Madison, WI, 53711",53711,43.064653,-89.416999
3036,73,Stadium Takeout,4.8,64,"Wings, American, Fast Food",,"1517 Monroe Street, Madison, WI, 53711",53711,43.06738,-89.4131
3037,72,Jet Room Pat O'Malley's,4.7,16,"Burgers, American, Sandwiches, Breakfast and Brunch",$,"3606 Corben Ct, Madison, WI, 53704",53704,43.13996,-89.326477
3038,71,David’s Jamaican Cuisine,4.7,83,"Black-owned, Caribbean, Seafood, Latin American",$,"5696, Monona, WI, 53716",53716,43.05858,-89.32528
3039,70,Dunkin' (404 W Main St),,,"Breakfast &amp; Brunch, Donuts",$,"404 W Main St, Waunakee, WI, 53597",53597,43.19179,-89.46131
3040,69,Famous Dave's (Madison),4.6,100,"American, BBQ, Family Meals",$$,"900 S Park St, Madison, WI, 53715",53715,43.05785,-89.400116
3041,68,Jersey Mike's (1601 Deming Way),4.7,22,"Sandwich, American",$,"1601 Deming Way, Middleton, WI, 53562",53562,43.090569,-89.5267082
3042,67,Burger King (2655 East Washington Avenue),4.4,93,"American, burger, Fast Food, Family Meals",$,"2655 East Washington Avenue, Madison, WI, 53704",53704,43.1013521,-89.3474679
3043,66,Gooseberry on the Square,4.9,14,"American, Breakfast and Brunch, Sandwich",$,"1 S Pinckney St, Madison, WI, 53703",53703,43.0759218,-89.3824734
3044,65,Firehouse Subs (Mineral Point Rd),4.8,25,"American, Sandwich",$,"7854 Mineral Point Rd, Madison, WI, 53717",53717,43.0611482,-89.5189104
3045,59,McDonald's® (Dryden &amp; Northport),4.2,47,"American, Burgers, Fast Food",$,"2901 Dryden Dr, Madison, WI, 53704",53704,43.128446,-89.358842
3046,57,Ichiban Sichuan Cuisine,4.7,100,"Noodles, Seafood, Chinese",,"610 S Park St, Madison, WI, 53715",53715,43.0606365,-89.4011023
3047,56,Pasqually's Pizza &amp; Wings P604 (438 Grand Canyon Dr),,,"Pizza, Italian, Wings",$,"438 Grand Canyon Dr, Madison, WI, 53719",53719,43.05856,-89.49729
3048,53,Hootie's Chicken Tenders (2639 East Springs Drive),3.9,13,"American, Chicken Strips, Wings, Chicken",$,"2639 East Springs Drive, Madison, WI, 53704",53704,43.13195,-89.30139
3049,51,Hootie's Burger Bar (2639 East Springs Drive),,,"American, Bar Food, burger, Sandwiches, Burgers",$$,"2639 East Springs Drive, Madison, WI, 53704",53704,43.1320778,-89.3014939
3050,52,Karahis and BBQ,,,"Burgers, American, Sandwiches",,"705 South Gammon Road, Madison, WI, 53719",53719,43.04977,-89.50267
3051,50,Bakery by Perkins (4863 Hayes Rd.),,,"Breakfast and Brunch, American, Sandwiches",$$,"4863 Hayes Rd., Madison, WI, 53704",53704,43.1361,-89.29937
3052,49,Buster's American Kitchen (Madison),,,"American, Burgers, Wings",$$,"414 West Towne Mall, Madison, WI, 53719",53719,43.05524,-89.50594
3053,46,La Penca Mexican Restaurant,4.6,100,"Mexican, Latin American, New Mexican, Chicken, Seafood",$,"1821 S Park St, Madison, WI, 53713",53713,43.04739,-89.39352
3054,44,Applebee's (Towne Blvd),4.4,69,"Traditional American, Comfort Food, Pasta, Salads, Sandwiches, Steak, American, Wings, Burgers",$,"4710 East Towne Boulevard, Madison, WI, 53704",53704,43.13002,-89.30398
3055,42,Cracker Barrel Old Country Store (2147 East Springs Drive),4.4,52,"Burgers, American, Sandwiches, Family Meals",$,"2147 East Springs Drive, Madison, WI, 53704",53704,43.1296487,-89.2934013
3056,40,It's Just Wings (4344 E. Towne Blvd.),4.7,36,"American, Wings, Sandwich, Burgers",$$,"4344 E. Towne Blvd., Madison, WI, 53704-3706",53704-3706,43.12666,-89.30881
3057,38,1202-Bonefish Grill (7345 Mineral Point Rd),4.8,39,"American, Seafood, Family Meals",$$,"7345 Mineral Point Rd, Madison, WI, 53717",53717,43.0600365,-89.5085511
3058,36,Dave &amp; Buster's (Madison),,,"American, Burgers, Wings",$$,"414 West Towne Mall, Madison, WI, 53719",53719,43.0553136,-89.5058296
3059,35,A La Brasa,4.7,30,"Mexican, Latin American, New Mexican",$$,"15 N Broom St, Madison, WI, 53703",53703,43.0719782,-89.38923
3060,34,Red Lobster (4502 East Towne Blvd.),4.5,52,"Seafood, American, Family Meals",$$,"4502 East Towne Blvd., Madison, WI, 53704",53704,43.1280089,-89.3071828
3061,33,Chili's (4344 E. Towne Blvd.),4.5,34,"American, Burgers, Salads, Family Meals, Healthy, Comfort Food, Pasta, Sandwiches, Steak, Wings",$$,"4344 E. Towne Blvd., Madison, WI, 53704-3706",53704-3706,43.12666,-89.30881
3062,32,Mr Brews Taphouse Monona,,,"American, Burgers, Sandwiches",$,"103 W. BROADWAY, Monona, WI, 53716",53716,43.0479617,-89.3260008
3063,30,Monk's Bar &amp; Grill (Middleton),,,"Burgers, American, Sandwiches",$$,"8313 Murphy Drive, Middleton, WI, 53562",53562,43.09763,-89.52424
3064,29,The Kollege Klub,4.6,13,"American, Breakfast and Brunch, Wings, Salads",,"529 N Lake St, Madison, WI, 53703",53703,43.07553,-89.39698
3065,26,Perkins Restaurant &amp; Bakery (Madison III - Hayes Rd.),4.7,55,"Breakfast and Brunch, American, Dinner, Bakery, Desserts, Family Meals",$$,"4863 Hayes Rd, Madison, WI, 53704",53704,43.1358954,-89.2994331
3066,25,Amber Indian Cuisine,4.7,100,"Indian, Vegetarian, Asian, Indian Curry, Gourmet, Healthy, Chicken, Soul Food, Comfort Food, Biryani, Vegan, Vegetarian, Indian Curry",$,"6913 University Ave, Middleton, WI, 53562",53562,43.0964438,-89.5009034
3067,24,Wendy's  (633 S. Gammon Road),4.5,56,"American, Burgers, Fast Food",$,"633 S. Gammon Road, Madison, WI, 53719",53719,43.05105,-89.502532
3068,22,Conrad's Grill - Madison,4.8,100,"Burgers, American, Sandwiches",$,"563 State street, Madison, WI, 53703",53703,43.07476435,-89.39520445
3069,21,Monk's Bar &amp; Grill (Sun Prairie),,,"Burgers, American, Sandwiches",$$,"2832 Prairie Lakes Drive, Sun Prairie, WI, 53590",53590,43.16661,-89.27099
3070,20,Mr Brews Taphouse,,,"American, Burgers, Comfort Food",,"5271 High Crossing Blvd, Madison, WI, 53718",53718,43.1381971,-89.2893648
3071,19,Popeyes (5901 Highway 51),,,"American, Chicken, Family Meals, Fried Chicken, Comfort Food",$,"5901 Highway 51, DeForest, WI, 53704",53704,43.174152,-89.326294
3072,16,State Street Brats,4.3,35,"American, Wings, Burgers, Sandwich, Exclusive to Eats",$$,"603 State St, Madison, WI, 53703",53703,43.0746661,-89.3959995
3073,15,Mr. Brews Taphouse,,,"Burgers, American, Sandwiches",$,"610 Junction Rd, Madison, WI, 53717",53717,43.0733402,-89.5267293
3074,14,Hawk's Bar and Grill,4.7,16,"American, Burgers, Sandwich",,"425 State Street, Madison, WI, 53703",53703,43.0746,-89.39274
3075,13,Red Robin Gourmet Burgers (6522 Monona Dr),4.6,56,"American, Burgers, Chicken",$,"6522, Monona, WI, 53716",53716,43.0466011,-89.3240114
3076,12,Lone Girl Brewing Company,,,"American, Burgers, Sandwiches",$$,"114 E Main St, Waunakee, WI, 53597",53597,43.19179,-89.45434
3077,11,Portillo’s Hot Dogs (4505 East Towne Blvd),4.6,84,"Burgers, American, Sandwiches",$,"4505 East Towne Blvd, Madison, WI, 53704",53704,43.1275,-89.3063833
3078,10,MrBeast Burger (1410 Damon Road),4.4,43,"American, Burgers, Sandwich",$$,"1410 Damon Road, Madison, WI, 53713",53713,43.03543,-89.40846
3079,9,Mr. Brews Taphouse,,,"Burgers, American, Sandwiches",,"300 N Century Ave, Waunakee, WI, 53597",53597,43.19406,-89.4616
3080,5,Five Guys WI-0636 8234 Greenway Blvd,4.5,61,"American, Burgers",$,"8234 Greenway Blvd., Middleton, WI, 53562",53562,43.0906273,-89.5242601
3081,4,"Noodles &amp; Company (1601 Deming Way, Ste 100)",4.6,54,"Healthy, Pasta, Comfort Food, American, Italian, Noodles, Family Meals",$,"1601 Deming Way Ste 100, Middleton, WI, 53562",53562,43.090508,-89.52673
3082,2,Buffalo Wild Wings (789 University Ave),4.5,100,"wings, American, Burgers",$$,"789 University Ave, Madison, WI, 53715",53715,43.0729753,-89.3985853
3083,1,MOOYAH Burgers (Madison State Street),4.8,100,"American, Burgers",$,"571 State St, Madison, WI, 53703",53703,43.074782,-89.395424
3084,41,Nitty Gritty - Madison,4.6,100,"Burgers, American, Sandwiches",$,"223 N Frances St, MADISON, WI, 53703",53703,43.0718473,-89.3956711
3085,39,Clary's Gourmet Popcorn,,,"American, Desserts, Kids Friendly",,"105 State St, Madison, WI, 53703",53703,43.07458,-89.38691
3086,38,Papa Murphy's  (1021 North Edge Trail),,,Pizza,$,"1021 North Edge Trail, Verona, WI, 53593",53593,43.002119,-89.5308143
3087,37,Roll Play,4.8,26,"Asian, Asian Fusion, Korean, Allergy Friendly",$,"Garver Green, Madison, WI, 53704",53704,43.09481,-89.33458
3088,36,Chicagocandylandstore,,,"American, Sandwich, Desserts, Allergy Friendly, Exclusive to Eats",$,"1224 Vandenburg St, Sun Prairie, WI, 53590",53590,43.1933729,-89.2334406
3089,34,Stellas Bakery,,,"American, Desserts, Kids Friendly",$,"2908 Syene Rd, Madison, WI, 53713",53713,43.0321711,-89.3946662
3090,33,The Burger Den (433 S. Gammon Road),,,"American, Burgers, Comfort Food, Vegetarian Friendly, Fast Food",$$,"433 S. Gammon Road, Madison, WI, 53719",53719,43.05826,-89.50219
3091,32,Sa-Bai Thong Thai Cuisine,4.9,100,"Thai, Family Friendly",$,"2840 University Ave, Madison, WI, 53705",53705,43.0752599,-89.4376334
3092,31,KFC (7501 Mineral Point Road),4.7,63,"American, Fast Food, wings, Family Meals, Family Friendly",$,"7501 Mineral Point Rd, Madison, WI, 53717",53717,43.0601839,-89.5130482
3093,30,Monsoon Siam,4.8,100,"Thai, Family Friendly",$$,"2045 Atwood Ave, Madison, WI, 53704",53704,43.0921111,-89.3536547
3094,29,Chick-fil-A (Gammon &amp; Mineral Point),4.8,100,"American, Sandwich, Salads, Healthy, Family Meals, Southern, Fast Food, Group Friendly",$,"430 S Gammon Rd, Madison, WI, 53719",53719,43.05804315,-89.50342113
3095,28,Shake Shack (Hilldale Center),4.7,100,"American, Burgers, Group Friendly",$,"558 North Midvale Boulevard, Madison, WI, 53705",53705,43.072067,-89.452255
3096,26,Monona Bakery and Eatery,4.7,100,"Breakfast and Brunch, Bakery, Latin American, Allergy Friendly, Family Friendly, Women-owned",$$,"4544 Monona Dr, Madison, WI, 53716",53716,43.0705077,-89.3254721
3097,25,Michelangelo's Coffee House,5,51,"Coffee and Tea, Bakery, Juice and Smoothies, Allergy Friendly",$,"114 State Street, Madison, WI, 53703",53703,43.075016,-89.3872
3098,22,IHOP (Washington),4.2,48,"Breakfast and Brunch, American, Family Meals",$$,"4614 E Washington Ave, Madison, WI, 53704",53704,43.1301351,-89.3064248
3099,21,The Pancake Kitchen by Cracker Barrel (2147 East Springs Drive),,,"American, Breakfast &amp; Brunch, Sandwich, Comfort Food, Desserts, Family Friendly",$$,"2147 East Springs Drive, Madison, WI, 53704",53704,43.12957,-89.29344
3100,20,Dairy Queen (7860 Mineral Point Rd),4.9,20,"Ice Cream &amp; Frozen Yogurt, Desserts, Family Friendly, Kids Friendly",$,"7860 Mineral Point Rd, Madison, WI, 53717",53717,43.0612271,-89.5190654
3101,19,Buffalo Wild Wings (6544 Monona Dr),4.2,84,"wings, American, Burgers, Family Friendly",$$,"6544 Monona Dr, MADISON, WI, 53716",53716,43.04712,-89.32172
3102,18,Arby's (829 Bunny Trail),4.1,16,"American, Sandwich, Burgers, Fast Food, Kids Friendly",$,"829 Bunny Trail, Sun Prairie, WI, 53590",53590,43.1667796,-89.2680308
3103,17,Nawabi Hyderabad House Biryani Place (Madison),4.4,61,"Seafood, Indian, Vegetarian Friendly",$,"4738 E Washington Ave, Madison, WI, 53704",53704,43.1331254,-89.3025988
3104,16,Wow Bao (2502 Crossroads Dr),,,"Asian, Asian Fusion, Rice-bowls, Vegetarian Friendly, Chinese",$,"2502 Crossroads Dr, Madison, WI, 53718",53718,43.13244,-89.29128
3105,15,MOD Pizza (Fitchburg),4.6,42,"Pizza, Desserts, Salads, American, Healthy, Vegetarian Friendly, Kids Friendly",$,"2960 Cahill Main, Fitchburg, WI, 53711",53711,43.01701,-89.422962
3106,12,El Rancho Mexican Grill,4.1,29,"Mexican, Chicken, Vegetarian Friendly",$,"819 S Park St, Madison, WI, 53715",53715,43.058874,-89.399933
3107,11,Nitty Gritty - Middleton,4.7,79,"Burgers, American, Sandwiches",$,"1021 N Gammon Rd, Middleton, WI, 53562",53562,43.084342,-89.5013852
3108,10,Papa Johns (515 University Avenue),4.8,100,"Pizza, Wings, Desserts, Sandwiches, Group Friendly",$,"515 University Ave, Madison, WI, 53703",53703,43.072825,-89.394966
3109,9,Outback Steakhouse (279 Junction Road),4.6,76,"Burgers, American, Sandwiches, Steak, Seafood, Salads, BBQ, Healthy, Family Friendly",$,"MissingAddress, Madison, WI, 53717",53717,43.0659846,-89.5240784
3110,7,Belair Cantina (Madison),4.6,56,"Mexican, Vegetarian Friendly, Kids Friendly, Family Meals",$,"111 Martin Luther King Jr Blvd, Madison, WI, 53703",53703,43.0738309,-89.3824108
3111,8,Edo Garden,4.8,100,"Japanese, Sushi, Family Friendly",$,"6309, Monona, WI, 53716",53716,43.04962,-89.32536
3112,6,Wings Over Madison,4.6,100,"wings, Chicken, Desserts, Group Friendly",$$$,"2739 University Ave, Madison, WI, 53705",53705,43.0735789,-89.4354231
3113,4,El Pastor,4.7,100,"Mexican, Seafood, Family Friendly",$$,"2010 S Park St, Madison, WI, 53713",53713,43.0440374,-89.3945057
3114,3,Takara 88 ,4.7,81,"Japanese: Sushi, Family Friendly, Exclusive to Eats",$$,"1900 Cayuga St, Middleton, WI, 53562",53562,43.0960166,-89.5141942
3115,2,Chen's Dumpling House,4.8,100,"Chinese, Asian, Asian Fusion, Group Friendly",$,"505 State St, Madison, WI, 53703",53703,43.07475,-89.39391
3116,1,Kingdom Restaurant,4.3,22,"Black-owned, American, African",$,"1865 Northport Dr, Madison, WI, 53704",53704,43.128838,-89.36007
3117,24,Gumby's Pizza,,,"Pizza, American, Italian",,"2825 University Avenue, Madison, WI, 53705",53705,43.07416,-89.43759
3118,23,JPetal (inside Kung Fu Tea),,,"Asian Fusion, Asian, Korean",$,"449 State Street, Madison, WI, 53703",53703,43.07447,-89.3934
3119,22,Poke Plus &amp; Teriyaki,4.9,100,"Asian, Seafood, Healthy, Allergy Friendly, AAPI-owned",$,"615 State St, Madison, WI, 53715",53715,43.07485,-89.39603
3120,21,Poke Poke,5,37,"Hawaiian, Healthy",$,"600 Williamson St, Madison, WI, 53703",53703,43.0769856,-89.3745035
3121,20,FreshFin Poké (Madison),4.8,100,"Asian Fusion, Poke, Healthy, Salads, Salads, Bowls",$$,"502 University Ave, Madison, WI, 53703",53703,43.0733164,-89.3941628
3122,19,Tavernakaya | Umami ,4.8,100,"Japanese, Sushi, Chinese",,"27 E Main St, Madison, WI, 53703",53703,43.0743196,-89.3818011
3123,17,Blended,4.9,100,"Juice and Smoothies, Breakfast and Brunch, Vegetarian, Healthy, Allergy Friendly",$,"717 Hilldale Way, Madison, WI, 53705",53705,43.073174,-89.452774
3124,16,Sencha Tea Bar- Madison,4.7,30,"Asian, Desserts, Juice and Smoothies, Bubble Tea, Coffee and Tea",$,"430 State Street, Madison, WI, 53703",53703,43.07485,-89.39219
3125,15,Salads UP,4.6,44,"American, Healthy, Salads, Salads, Vegetarian Friendly, Vegan Friendly, Rice-bowls",$,"439 N Frances St, Madison, WI, 53703",53703,43.0743914,-89.395729
3126,14,Starbucks (Greenway Boulevard),,,"Bakery, Breakfast and Brunch, Cafe, Coffee &amp; Tea",$,"8238 Greenway Boulevard, Middleton, WI, 53562",53562,43.09053,-89.5242294
3127,13,The Globe,,,"Healthy, Sandwich, Desserts",$,"309 N Henry St, Madison, WI, 53703",53703,43.0751522,-89.3901097
3128,10,Potbelly Sandwich Shop (East Towne DT (relo) | 473),4.8,39,"Deli, Salads, Sandwich, Healthy",$,"2245 Zeier Rd., Madison, WI, 53704",53704,43.12909,-89.30369
3129,9,Subway (209 S Century Ave),,,"Fast Food, Sandwich, American",$,"209 S Century Ave, Waunakee, WI, 53597",53597,43.19113,-89.46262
3130,8,Ginza Japanese Restaurant,4.6,69,"Japanese, Sushi",,"6654 Mineral Point Road, Madison, WI, 53705",53705,43.060945,-89.496504
3131,7,Kung Fu Tea,4.8,38,"Bubble Tea, Coffee and Tea, Juice",$,"449 State St, Madison, WI, 53703",53703,43.0745438,-89.3934629
3132,6,Ragin Cajun Seafood,4.6,11,"Comfort Food, Caribbean, Cajun",$,"4802 East Washington Avenue, Madison, WI, 53704",53704,43.1332199,-89.30228
3133,5,Akari Sushi ,4.7,100,"Sushi, Asian, Japanese",,"811 S Gammon Rd, Madison, WI, 53719-1303",53719-1303,43.04694,-89.503
3134,4,Mad Seafood Boiler and Sushi,4.7,100,"Seafood, Family Friendly",$,"201 W Gorham St, Madison, WI, 53703",53703,43.0751922,-89.3907385
3135,3,Cafe Zupas (8310 Greenway Blvd.),4.7,100,"American, Salads, Chicken, Healthy",$$,"8310 Greenway Blvd., Middleton, WI, 53562",53562,43.0906006,-89.5255535
3136,1,Tropical Smoothie Cafe (341 S Westfield Road),,,"Juice &amp; Smoothies, Healthy, Fast Food",$,"341 South Westfield Road, Madison, WI, 53717",53717,43.06112,-89.50763
3137,27,Deli Belli,,,"Deli, Sandwich",$,"2177 Deming Way, Middleton, WI, 53562",53562,43.09757,-89.52261
3138,26,Thai Noodles,,,Thai,$,"5957 McKee Rd, Fitchburg, WI, 53719",53719,43.0149883,-89.4578451
